"GID","ENSEMBL","ENSEMBLTRANS","ENSEMBLPROT"
54124883,"","",""
54124890,"","",""
106890180,"ENSCPUG00000016808","ENSCPUT00000029249.1","ENSCPUP00000024825.1"
106886551,"","",""
106894280,"ENSCPUG00000019655","ENSCPUT00000034538.1","ENSCPUP00000029342.1"
106902398,"ENSCPUG00000012903","ENSCPUT00000022290.1","ENSCPUP00000018785.1"
106894498,"ENSCPUG00000019905","ENSCPUT00000034966.1","ENSCPUP00000029715.1"
106889277,"ENSCPUG00000006186","ENSCPUT00000010333.1","ENSCPUP00000008619.1"
106899724,"ENSCPUG00000002939","",""
106899724,"ENSCPUG00000002939","ENSCPUT00000004701.1","ENSCPUP00000003846.1"
106885120,"","",""
106902305,"ENSCPUG00000017415","",""
106902305,"ENSCPUG00000017415","ENSCPUT00000030445.1","ENSCPUP00000025820.1"
106902305,"ENSCPUG00000017415","ENSCPUT00000030448.1","ENSCPUP00000025823.1"
106902305,"ENSCPUG00000017415","ENSCPUT00000030446.1","ENSCPUP00000025821.1"
106891443,"ENSCPUG00000007869","ENSCPUT00000013230.1","ENSCPUP00000011103.1"
106891443,"ENSCPUG00000007869","ENSCPUT00000013225.1","ENSCPUP00000011098.1"
106901312,"ENSCPUG00000009422","ENSCPUT00000015850.1","ENSCPUP00000013262.1"
106901312,"ENSCPUG00000009422","ENSCPUT00000015864.1","ENSCPUP00000013276.1"
106891209,"","",""
106894850,"ENSCPUG00000017808","ENSCPUT00000031160.1","ENSCPUP00000026456.1"
106891276,"ENSCPUG00000009443","ENSCPUT00000015892.1","ENSCPUP00000013303.1"
106899238,"","",""
106899758,"ENSCPUG00000006124","",""
106899758,"ENSCPUG00000006124","ENSCPUT00000010221.1","ENSCPUP00000008519.1"
106901201,"ENSCPUG00000004564","ENSCPUT00000007565.1","ENSCPUP00000006243.1"
106901201,"ENSCPUG00000004564","",""
106897417,"","",""
106899377,"ENSCPUG00000016887","",""
106899377,"ENSCPUG00000016887","ENSCPUT00000029387.1","ENSCPUP00000024923.1"
106891109,"ENSCPUG00000010491","",""
106891109,"ENSCPUG00000010491","ENSCPUT00000017854.1","ENSCPUP00000015042.1"
106891109,"ENSCPUG00000010491","ENSCPUT00000017859.1","ENSCPUP00000015046.1"
106902157,"ENSCPUG00000016054","",""
106902157,"ENSCPUG00000016054","ENSCPUT00000027885.1","ENSCPUP00000023638.1"
106902157,"ENSCPUG00000016054","ENSCPUT00000027884.1","ENSCPUP00000023637.1"
106885592,"ENSCPUG00000009659","ENSCPUT00000016273.1","ENSCPUP00000013634.1"
106888160,"ENSCPUG00000010435","ENSCPUT00000017757.1","ENSCPUP00000014951.1"
106900913,"ENSCPUG00000013763","ENSCPUT00000023818.1","ENSCPUP00000020109.1"
106900913,"ENSCPUG00000013763","",""
106890751,"ENSCPUG00000019834","ENSCPUT00000034851.1","ENSCPUP00000029615.1"
106890751,"ENSCPUG00000019834","",""
106895120,"ENSCPUG00000007837","ENSCPUT00000013183.1","ENSCPUP00000011058.1"
106890993,"ENSCPUG00000004830","ENSCPUT00000008040.1","ENSCPUP00000006667.1"
106884849,"ENSCPUG00000016840","ENSCPUT00000029305.1","ENSCPUP00000024873.1"
106884849,"ENSCPUG00000016840","",""
106884849,"ENSCPUG00000016840","ENSCPUT00000029306.1","ENSCPUP00000024874.1"
106884849,"ENSCPUG00000016840","ENSCPUT00000029307.1","ENSCPUP00000024875.1"
106902000,"ENSCPUG00000002405","ENSCPUT00000003812.1","ENSCPUP00000003127.1"
106902000,"ENSCPUG00000002405","ENSCPUT00000003816.1","ENSCPUP00000003132.1"
106902000,"ENSCPUG00000002405","ENSCPUT00000003810.1","ENSCPUP00000003126.1"
106902000,"ENSCPUG00000002405","",""
106898396,"ENSCPUG00000010322","ENSCPUT00000017532.1","ENSCPUP00000014743.1"
106900631,"","",""
106897164,"ENSCPUG00000000780","",""
106897164,"ENSCPUG00000000780","ENSCPUT00000001230.1","ENSCPUP00000001009.1"
106896693,"ENSCPUG00000003557","ENSCPUT00000005854.1","ENSCPUP00000004813.1"
106896693,"ENSCPUG00000003557","",""
106884868,"ENSCPUG00000010561","ENSCPUT00000017975.1","ENSCPUP00000015155.1"
106884868,"ENSCPUG00000010561","ENSCPUT00000017976.1","ENSCPUP00000015156.1"
106896508,"","",""
106901213,"ENSCPUG00000004562","ENSCPUT00000007559.1","ENSCPUP00000006237.1"
106901213,"ENSCPUG00000004562","",""
106901213,"ENSCPUG00000004562","ENSCPUT00000007556.1","ENSCPUP00000006234.1"
106892017,"","",""
106897163,"ENSCPUG00000000598","ENSCPUT00000000914.1","ENSCPUP00000000736.1"
106897163,"ENSCPUG00000000598","ENSCPUT00000000938.1","ENSCPUP00000000755.1"
106897163,"ENSCPUG00000000598","",""
106899997,"","",""
106886202,"ENSCPUG00000011713","ENSCPUT00000020126.1","ENSCPUP00000016981.1"
106887747,"ENSCPUG00000010386","ENSCPUT00000017652.1","ENSCPUP00000014851.1"
106888541,"","",""
106889785,"","",""
106884619,"ENSCPUG00000003179","ENSCPUT00000005164.1","ENSCPUP00000004270.1"
106889602,"","",""
106890031,"ENSCPUG00000011726","ENSCPUT00000020148.1","ENSCPUP00000017000.1"
106890031,"ENSCPUG00000011726","",""
106898727,"ENSCPUG00000005744","ENSCPUT00000009586.1","ENSCPUP00000007948.1"
106898727,"ENSCPUG00000005744","ENSCPUT00000009588.1","ENSCPUP00000007950.1"
106898727,"ENSCPUG00000005744","",""
106898727,"ENSCPUG00000005744","ENSCPUT00000009587.1","ENSCPUP00000007949.1"
106886872,"ENSCPUG00000007178","",""
106886872,"ENSCPUG00000007178","ENSCPUT00000012097.1","ENSCPUP00000010133.1"
106897174,"ENSCPUG00000012032","ENSCPUT00000020698.1",""
106897174,"ENSCPUG00000012032","ENSCPUT00000020694.1","ENSCPUP00000017474.1"
106897174,"ENSCPUG00000012032","ENSCPUT00000020692.1","ENSCPUP00000017472.1"
106897174,"ENSCPUG00000012032","ENSCPUT00000020700.1","ENSCPUP00000017480.1"
106897174,"ENSCPUG00000012032","",""
106900901,"ENSCPUG00000002742","ENSCPUT00000004363.1","ENSCPUP00000003590.1"
106897868,"ENSCPUG00000011323","ENSCPUT00000019401.1","ENSCPUP00000016352.1"
106897868,"ENSCPUG00000011323","ENSCPUT00000019395.1","ENSCPUP00000016346.1"
106897868,"ENSCPUG00000011323","",""
106888803,"ENSCPUG00000001324","ENSCPUT00000002063.1","ENSCPUP00000001712.1"
106888803,"ENSCPUG00000001324","",""
106888546,"ENSCPUG00000016097","",""
106888546,"ENSCPUG00000016097","ENSCPUT00000027965.1","ENSCPUP00000023715.1"
106888546,"ENSCPUG00000016097","ENSCPUT00000027966.1","ENSCPUP00000023716.1"
106888546,"ENSCPUG00000016097","ENSCPUT00000027967.1","ENSCPUP00000023717.1"
106890742,"ENSCPUG00000018936","",""
106890742,"ENSCPUG00000018936","ENSCPUT00000033116.1","ENSCPUP00000028128.1"
106894457,"ENSCPUG00000001742","",""
106894457,"ENSCPUG00000001742","ENSCPUT00000002736.1","ENSCPUP00000002278.1"
106895239,"ENSCPUG00000007845","ENSCPUT00000013191.1","ENSCPUP00000011066.1"
106895239,"ENSCPUG00000007845","ENSCPUT00000013199.1","ENSCPUP00000011074.1"
106895239,"ENSCPUG00000007845","ENSCPUT00000013193.1","ENSCPUP00000011068.1"
106895239,"ENSCPUG00000007845","",""
106894946,"ENSCPUG00000018129","ENSCPUT00000031702.1","ENSCPUP00000026919.1"
106892718,"ENSCPUG00000013678","ENSCPUT00000023673.1","ENSCPUP00000019975.1"
106892718,"ENSCPUG00000013678","",""
106892718,"ENSCPUG00000013678","ENSCPUT00000023675.1","ENSCPUP00000019977.1"
106885229,"ENSCPUG00000019642","ENSCPUT00000034510.1","ENSCPUP00000029316.1"
106892459,"ENSCPUG00000007210","ENSCPUT00000012144.1","ENSCPUP00000010174.1"
106885594,"ENSCPUG00000010819","ENSCPUT00000018467.1","ENSCPUP00000015578.1"
106885594,"ENSCPUG00000010819","ENSCPUT00000018466.1","ENSCPUP00000015577.1"
106885594,"ENSCPUG00000010819","ENSCPUT00000018468.1","ENSCPUP00000015579.1"
106884866,"ENSCPUG00000017380","ENSCPUT00000030369.1","ENSCPUP00000025750.1"
106898164,"","",""
106891406,"ENSCPUG00000007846","ENSCPUT00000013194.1","ENSCPUP00000011069.1"
106891406,"ENSCPUG00000007846","",""
106891406,"ENSCPUG00000007846","ENSCPUT00000013198.1","ENSCPUP00000011073.1"
106897558,"","",""
106891088,"ENSCPUG00000004030","ENSCPUT00000006671.1","ENSCPUP00000005493.1"
106891088,"ENSCPUG00000004030","",""
106897228,"ENSCPUG00000004368","ENSCPUT00000007252.1","ENSCPUP00000005973.1"
106901031,"","",""
106889703,"ENSCPUG00000019241","",""
106889703,"ENSCPUG00000019241","ENSCPUT00000033667.1","ENSCPUP00000028603.1"
106889703,"ENSCPUG00000019241","ENSCPUT00000033668.1","ENSCPUP00000028604.1"
106889703,"ENSCPUG00000019241","ENSCPUT00000033666.1","ENSCPUP00000028602.1"
106889703,"ENSCPUG00000019241","ENSCPUT00000033669.1","ENSCPUP00000028605.1"
106886554,"ENSCPUG00000009087","ENSCPUT00000015294.1","ENSCPUP00000012799.1"
106901855,"ENSCPUG00000014586","ENSCPUT00000025274.1","ENSCPUP00000021377.1"
106896453,"ENSCPUG00000014277","",""
106896453,"ENSCPUG00000014277","ENSCPUT00000024718.1","ENSCPUP00000020865.1"
106889640,"ENSCPUG00000019122","ENSCPUT00000033456.1","ENSCPUP00000028422.1"
106893207,"ENSCPUG00000002673","ENSCPUT00000004239.1","ENSCPUP00000003497.1"
106888902,"ENSCPUG00000000823","ENSCPUT00000001317.1","ENSCPUP00000001075.1"
106892973,"ENSCPUG00000001521","",""
106892973,"ENSCPUG00000001521","ENSCPUT00000002404.1","ENSCPUP00000001995.1"
106893737,"ENSCPUG00000016573","",""
106893737,"ENSCPUG00000016573","ENSCPUT00000028810.1","ENSCPUP00000024442.1"
106888346,"ENSCPUG00000009580","ENSCPUT00000016141.1","ENSCPUP00000013529.1"
106894530,"ENSCPUG00000001689","ENSCPUT00000002662.1","ENSCPUP00000002214.1"
106894530,"ENSCPUG00000001689","",""
106901410,"ENSCPUG00000009246","ENSCPUT00000015558.1","ENSCPUP00000013013.1"
106885718,"","",""
106898770,"ENSCPUG00000006988","ENSCPUT00000011771.1","ENSCPUP00000009849.1"
106893902,"ENSCPUG00000001817","ENSCPUT00000002864.1","ENSCPUP00000002378.1"
106901763,"ENSCPUG00000002941","",""
106901763,"ENSCPUG00000002941","ENSCPUT00000004704.1","ENSCPUP00000003849.1"
106884555,"ENSCPUG00000003021","ENSCPUT00000004868.1","ENSCPUP00000004008.1"
106900408,"ENSCPUG00000005013","ENSCPUT00000008356.1","ENSCPUP00000006933.1"
106893694,"","",""
106894345,"ENSCPUG00000019749","ENSCPUT00000034693.1","ENSCPUP00000029476.1"
106885597,"ENSCPUG00000011517","ENSCPUT00000019748.1","ENSCPUP00000016667.1"
106897547,"ENSCPUG00000009521","ENSCPUT00000016032.1","ENSCPUP00000013430.1"
106897547,"ENSCPUG00000009521","",""
106897547,"ENSCPUG00000009521","ENSCPUT00000016033.1","ENSCPUP00000013431.1"
106886760,"","",""
106887758,"","",""
106885710,"ENSCPUG00000015628","ENSCPUT00000027116.1","ENSCPUP00000023001.1"
106901338,"","",""
106892811,"ENSCPUG00000013883","ENSCPUT00000024055.1","ENSCPUP00000020319.1"
106885680,"","",""
106892370,"ENSCPUG00000006213","ENSCPUT00000010372.1","ENSCPUP00000008658.1"
106894444,"","",""
106895112,"","",""
106889617,"ENSCPUG00000018813","ENSCPUT00000032865.1","ENSCPUP00000027930.1"
106889616,"ENSCPUG00000019075","",""
106889616,"ENSCPUG00000019075","ENSCPUT00000033367.1","ENSCPUP00000028344.1"
106889613,"","",""
106901718,"","",""
106891831,"","",""
106891050,"","",""
106889729,"ENSCPUG00000019186","ENSCPUT00000033576.1","ENSCPUP00000028531.1"
106886616,"ENSCPUG00000011758","ENSCPUT00000020214.1","ENSCPUP00000017057.1"
106902600,"ENSCPUG00000014742","",""
106902600,"ENSCPUG00000014742","ENSCPUT00000025606.1","ENSCPUP00000021669.1"
106884672,"","",""
106885499,"ENSCPUG00000015081","ENSCPUT00000026223.1","ENSCPUP00000022210.1"
106885499,"ENSCPUG00000015081","ENSCPUT00000026225.1","ENSCPUP00000022212.1"
106885499,"ENSCPUG00000015081","",""
106885761,"ENSCPUG00000012492","ENSCPUT00000021539.1","ENSCPUP00000018144.1"
106885761,"ENSCPUG00000012492","ENSCPUT00000021538.1","ENSCPUP00000018143.1"
106885761,"ENSCPUG00000012492","",""
106897314,"ENSCPUG00000005057","ENSCPUT00000008431.1","ENSCPUP00000007002.1"
106901523,"ENSCPUG00000015599","ENSCPUT00000027064.1","ENSCPUP00000022960.1"
106891767,"ENSCPUG00000008977","ENSCPUT00000015063.1","ENSCPUP00000012630.1"
106891767,"ENSCPUG00000008977","ENSCPUT00000015064.1","ENSCPUP00000012631.1"
106889108,"ENSCPUG00000005315","ENSCPUT00000008879.1","ENSCPUP00000007356.1"
106889108,"ENSCPUG00000005315","ENSCPUT00000008882.1","ENSCPUP00000007359.1"
106894294,"","",""
106891577,"ENSCPUG00000002447","ENSCPUT00000003965.1","ENSCPUP00000003274.1"
106897342,"ENSCPUG00000006443","ENSCPUT00000010800.1","ENSCPUP00000009047.1"
106890639,"ENSCPUG00000018635","",""
106890639,"ENSCPUG00000018635","ENSCPUT00000032574.1","ENSCPUP00000027687.1"
106898220,"ENSCPUG00000003862","",""
106898220,"ENSCPUG00000003862","ENSCPUT00000006384.1","ENSCPUP00000005257.1"
106898220,"ENSCPUG00000003862","ENSCPUT00000006387.1","ENSCPUP00000005260.1"
106887150,"ENSCPUG00000009776","ENSCPUT00000016480.1","ENSCPUP00000013805.1"
106899239,"","",""
106892076,"ENSCPUG00000008752","ENSCPUT00000015606.1","ENSCPUP00000013052.1"
106892076,"ENSCPUG00000008752","ENSCPUT00000015652.1","ENSCPUP00000013089.1"
106902242,"ENSCPUG00000007182","ENSCPUT00000012101.1","ENSCPUP00000010137.1"
106891425,"ENSCPUG00000007789","ENSCPUT00000013093.1","ENSCPUP00000010982.1"
106891425,"ENSCPUG00000007789","",""
106893738,"ENSCPUG00000000672","ENSCPUT00000001058.1","ENSCPUP00000000861.1"
106893738,"ENSCPUG00000000672","ENSCPUT00000001075.1","ENSCPUP00000000872.1"
106899716,"ENSCPUG00000002961","ENSCPUT00000004761.1","ENSCPUP00000003902.1"
106897380,"ENSCPUG00000006939","ENSCPUT00000011684.1","ENSCPUP00000009774.1"
106897380,"ENSCPUG00000006939","ENSCPUT00000011681.1","ENSCPUP00000009771.1"
106894646,"ENSCPUG00000009956","ENSCPUT00000016829.1","ENSCPUP00000014117.1"
106894646,"ENSCPUG00000009956","ENSCPUT00000016827.1","ENSCPUP00000014115.1"
106894646,"ENSCPUG00000009956","ENSCPUT00000016828.1","ENSCPUP00000014116.1"
106894646,"ENSCPUG00000009956","",""
106896483,"ENSCPUG00000006296","ENSCPUT00000010546.1","ENSCPUP00000008824.1"
106891839,"","",""
106889362,"","",""
106896025,"","",""
106886594,"","",""
106889768,"ENSCPUG00000019168","ENSCPUT00000033541.1","ENSCPUP00000028498.1"
106895997,"ENSCPUG00000018527","ENSCPUT00000032375.1","ENSCPUP00000027503.1"
106895132,"ENSCPUG00000003797","",""
106895132,"ENSCPUG00000003797","ENSCPUT00000006269.1","ENSCPUP00000005172.1"
106895132,"ENSCPUG00000003797","ENSCPUT00000006273.1","ENSCPUP00000005176.1"
106890444,"","",""
106901300,"ENSCPUG00000003272","ENSCPUT00000005330.1","ENSCPUP00000004408.1"
106901300,"ENSCPUG00000003272","",""
106893556,"ENSCPUG00000005210","",""
106893556,"ENSCPUG00000005210","ENSCPUT00000008695.1","ENSCPUP00000007219.1"
106900380,"ENSCPUG00000002889","ENSCPUT00000004628.1","ENSCPUP00000003782.1"
106889073,"ENSCPUG00000005445","ENSCPUT00000009100.1","ENSCPUP00000007536.1"
106895712,"ENSCPUG00000005944","ENSCPUT00000009929.1","ENSCPUP00000008257.1"
106895712,"ENSCPUG00000005944","",""
106892230,"","",""
106892770,"ENSCPUG00000013497","ENSCPUT00000023332.1","ENSCPUP00000019661.1"
106902939,"ENSCPUG00000007623","",""
106902939,"ENSCPUG00000007623","ENSCPUT00000012803.1","ENSCPUP00000010731.1"
106902939,"ENSCPUG00000007623","ENSCPUT00000012807.1","ENSCPUP00000010734.1"
106889872,"","",""
106886388,"ENSCPUG00000003305","",""
106886388,"ENSCPUG00000003305","ENSCPUT00000005397.1","ENSCPUP00000004470.1"
106886388,"ENSCPUG00000003305","ENSCPUT00000005394.1","ENSCPUP00000004467.1"
106896915,"ENSCPUG00000006097","ENSCPUT00000010174.1","ENSCPUP00000008476.1"
106891040,"ENSCPUG00000010552","ENSCPUT00000017954.1","ENSCPUP00000015134.1"
106887489,"ENSCPUG00000005516","ENSCPUT00000009212.1","ENSCPUP00000007637.1"
106895031,"","",""
106889696,"ENSCPUG00000019126","ENSCPUT00000033467.1","ENSCPUP00000028431.1"
106889696,"ENSCPUG00000019126","ENSCPUT00000033466.1","ENSCPUP00000028430.1"
106889696,"ENSCPUG00000019126","",""
106894223,"ENSCPUG00000008013","ENSCPUT00000013466.1","ENSCPUP00000011302.1"
106885152,"ENSCPUG00000015092","ENSCPUT00000026241.1","ENSCPUP00000022228.1"
106885152,"ENSCPUG00000015092","ENSCPUT00000026236.1","ENSCPUP00000022223.1"
106902232,"ENSCPUG00000006989","ENSCPUT00000011769.1","ENSCPUP00000009847.1"
106902232,"ENSCPUG00000006989","",""
106899130,"ENSCPUG00000011392","",""
106899130,"ENSCPUG00000011392","ENSCPUT00000019528.1","ENSCPUP00000016470.1"
106899130,"ENSCPUG00000011392","ENSCPUT00000019529.1","ENSCPUP00000016471.1"
106895118,"ENSCPUG00000006151","ENSCPUT00000010263.1","ENSCPUP00000008558.1"
106896070,"ENSCPUG00000003528","ENSCPUT00000005799.1","ENSCPUP00000004773.1"
106902946,"","",""
106887085,"ENSCPUG00000011324","ENSCPUT00000019399.1","ENSCPUP00000016350.1"
106885915,"","",""
106897434,"ENSCPUG00000009069","ENSCPUT00000015251.1","ENSCPUP00000012767.1"
106897434,"ENSCPUG00000009069","",""
106897434,"ENSCPUG00000009069","ENSCPUT00000015250.1","ENSCPUP00000012766.1"
106887706,"ENSCPUG00000013301","",""
106887706,"ENSCPUG00000013301","ENSCPUT00000022942.1","ENSCPUP00000019313.1"
106889106,"","",""
106887222,"ENSCPUG00000015250","ENSCPUT00000026508.1","ENSCPUP00000022470.1"
106887222,"ENSCPUG00000015250","ENSCPUT00000026504.1","ENSCPUP00000022466.1"
106887222,"ENSCPUG00000015250","",""
106887222,"ENSCPUG00000015250","ENSCPUT00000026505.1","ENSCPUP00000022467.1"
106887308,"ENSCPUG00000015720","ENSCPUT00000027297.1","ENSCPUP00000023156.1"
106894512,"ENSCPUG00000019882","ENSCPUT00000034937.1","ENSCPUP00000029689.1"
106892183,"ENSCPUG00000014191","ENSCPUT00000024576.1","ENSCPUP00000020746.1"
106892183,"ENSCPUG00000014191","",""
106898811,"ENSCPUG00000007490","",""
106898811,"ENSCPUG00000007490","ENSCPUT00000012584.1","ENSCPUP00000010548.1"
106902950,"ENSCPUG00000014706","ENSCPUT00000025547.1","ENSCPUP00000021612.1"
106887682,"ENSCPUG00000018304","ENSCPUT00000032012.1","ENSCPUP00000027187.1"
106891323,"ENSCPUG00000010513","ENSCPUT00000017908.1","ENSCPUP00000015094.1"
106889114,"ENSCPUG00000005802","ENSCPUT00000009680.1","ENSCPUP00000008032.1"
106891681,"ENSCPUG00000008832","ENSCPUT00000014840.1","ENSCPUP00000012474.1"
106897601,"","",""
106898649,"ENSCPUG00000003286","ENSCPUT00000005358.1","ENSCPUP00000004435.1"
106895801,"ENSCPUG00000014101","ENSCPUT00000024415.1","ENSCPUP00000020605.1"
106894167,"ENSCPUG00000008061","ENSCPUT00000013861.1","ENSCPUP00000011637.1"
106900648,"","",""
106885002,"ENSCPUG00000014991","ENSCPUT00000026066.1","ENSCPUP00000022073.1"
106889655,"ENSCPUG00000009106","ENSCPUT00000015333.1","ENSCPUP00000012821.1"
106898376,"ENSCPUG00000008878","ENSCPUT00000014910.1","ENSCPUP00000012515.1"
106895887,"ENSCPUG00000008531","ENSCPUT00000014356.1","ENSCPUP00000012067.1"
106891997,"ENSCPUG00000000471","",""
106891997,"ENSCPUG00000000471","ENSCPUT00000000748.1","ENSCPUP00000000605.1"
106901363,"ENSCPUG00000009257","ENSCPUT00000015573.1","ENSCPUP00000013025.1"
106891791,"ENSCPUG00000010957","",""
106891791,"ENSCPUG00000010957","ENSCPUT00000018712.1","ENSCPUP00000015767.1"
106893650,"","",""
106888321,"ENSCPUG00000009715","ENSCPUT00000016360.1","ENSCPUP00000013707.1"
106888321,"ENSCPUG00000009715","ENSCPUT00000016359.1",""
106892443,"","",""
106889561,"","",""
106895388,"ENSCPUG00000017465","ENSCPUT00000030552.1","ENSCPUP00000025924.1"
106890226,"ENSCPUG00000010164","ENSCPUT00000017224.1","ENSCPUP00000014461.1"
106899713,"ENSCPUG00000011869","",""
106899713,"ENSCPUG00000011869","ENSCPUT00000020419.1","ENSCPUP00000017218.1"
106896373,"ENSCPUG00000013609","ENSCPUT00000023561.1","ENSCPUP00000019876.1"
106896373,"ENSCPUG00000013609","",""
106890880,"ENSCPUG00000019940","ENSCPUT00000035024.1","ENSCPUP00000029769.1"
106889737,"ENSCPUG00000019242","",""
106889737,"ENSCPUG00000019242","ENSCPUT00000033670.1","ENSCPUP00000028606.1"
106899018,"ENSCPUG00000014189","ENSCPUT00000024575.1","ENSCPUP00000020745.1"
106889291,"ENSCPUG00000006679","ENSCPUT00000011197.1","ENSCPUP00000009377.1"
106889291,"ENSCPUG00000006679","",""
106895656,"ENSCPUG00000001912","ENSCPUT00000002994.1","ENSCPUP00000002475.1"
106902489,"ENSCPUG00000000601","ENSCPUT00000000912.1","ENSCPUP00000000734.1"
106897564,"","",""
106902792,"","",""
106898439,"ENSCPUG00000011269","",""
106898439,"ENSCPUG00000011269","ENSCPUT00000019275.1","ENSCPUP00000016257.1"
106890115,"ENSCPUG00000015776","ENSCPUT00000027390.1","ENSCPUP00000023225.1"
106886435,"ENSCPUG00000003605","ENSCPUT00000005948.1","ENSCPUP00000004898.1"
106887666,"ENSCPUG00000018111","",""
106887666,"ENSCPUG00000018111","ENSCPUT00000031678.1","ENSCPUP00000026896.1"
106894003,"ENSCPUG00000005070","ENSCPUT00000008459.1","ENSCPUP00000007028.1"
106899474,"ENSCPUG00000017978","ENSCPUT00000031463.1","ENSCPUP00000026719.1"
106899474,"ENSCPUG00000017978","ENSCPUT00000031464.1","ENSCPUP00000026720.1"
106889195,"","",""
106895331,"ENSCPUG00000008250","ENSCPUT00000013862.1","ENSCPUP00000011638.1"
106886633,"","",""
106884527,"","",""
106896221,"ENSCPUG00000008288","ENSCPUT00000013925.1","ENSCPUP00000011694.1"
106896221,"ENSCPUG00000008288","",""
106902122,"","",""
106888527,"ENSCPUG00000015063","ENSCPUT00000026195.1","ENSCPUP00000022185.1"
106898715,"ENSCPUG00000009456","",""
106898715,"ENSCPUG00000009456","ENSCPUT00000015917.1","ENSCPUP00000013324.1"
106898715,"ENSCPUG00000009456","ENSCPUT00000015918.1","ENSCPUP00000013325.1"
106894398,"ENSCPUG00000004815","ENSCPUT00000010708.1","ENSCPUP00000008961.1"
106901772,"ENSCPUG00000006874","ENSCPUT00000011574.1","ENSCPUP00000009690.1"
106901772,"ENSCPUG00000006874","ENSCPUT00000011573.1","ENSCPUP00000009689.1"
106901772,"ENSCPUG00000006874","ENSCPUT00000011572.1","ENSCPUP00000009688.1"
106901772,"ENSCPUG00000006874","",""
106902593,"ENSCPUG00000001468","ENSCPUT00000002290.1","ENSCPUP00000001896.1"
106895347,"ENSCPUG00000005294","",""
106895347,"ENSCPUG00000005294","ENSCPUT00000008855.1","ENSCPUP00000007340.1"
106895347,"ENSCPUG00000005294","ENSCPUT00000008847.1","ENSCPUP00000007337.1"
106897915,"ENSCPUG00000014399","ENSCPUT00000024944.1","ENSCPUP00000021076.1"
106901909,"ENSCPUG00000014921","ENSCPUT00000025933.1","ENSCPUP00000021959.1"
106901909,"ENSCPUG00000014921","",""
106902828,"ENSCPUG00000002292","ENSCPUT00000003649.1","ENSCPUP00000003002.1"
106902375,"ENSCPUG00000000653","ENSCPUT00000001026.1","ENSCPUP00000000831.1"
106902375,"ENSCPUG00000000653","ENSCPUT00000001042.1","ENSCPUP00000000847.1"
106890000,"ENSCPUG00000011633","",""
106890000,"ENSCPUG00000011633","ENSCPUT00000019979.1","ENSCPUP00000016866.1"
