"GID","GENETYPE"
106902217,"protein-coding"
106893365,"protein-coding"
106886495,"protein-coding"
106902069,"protein-coding"
106888720,"protein-coding"
106891448,"protein-coding"
106889808,"protein-coding"
106899684,"protein-coding"
106888726,"protein-coding"
106886425,"protein-coding"
106885214,"protein-coding"
106890441,"protein-coding"
106887685,"protein-coding"
106885612,"protein-coding"
106884737,"protein-coding"
106890988,"protein-coding"
106891411,"protein-coding"
106892437,"protein-coding"
106896848,"protein-coding"
106887175,"protein-coding"
106902869,"protein-coding"
106900989,"protein-coding"
106884642,"protein-coding"
106897440,"protein-coding"
106887411,"protein-coding"
106895743,"protein-coding"
106885066,"protein-coding"
106885764,"protein-coding"
106892365,"protein-coding"
106902076,"protein-coding"
106901787,"protein-coding"
106886054,"protein-coding"
106885114,"protein-coding"
106900154,"protein-coding"
106887408,"protein-coding"
106889160,"protein-coding"
106900405,"protein-coding"
106895789,"protein-coding"
106900451,"protein-coding"
106887931,"protein-coding"
106898335,"protein-coding"
106892873,"protein-coding"
106885087,"protein-coding"
106899687,"protein-coding"
106887389,"protein-coding"
106889558,"protein-coding"
106894638,"protein-coding"
106902759,"protein-coding"
106894616,"protein-coding"
106898327,"protein-coding"
106886101,"protein-coding"
106887241,"protein-coding"
106900824,"protein-coding"
106899707,"protein-coding"
106894588,"protein-coding"
106888086,"protein-coding"
106900271,"protein-coding"
106901179,"protein-coding"
106891608,"protein-coding"
106893332,"protein-coding"
106889957,"protein-coding"
106896843,"protein-coding"
106893574,"protein-coding"
106896675,"protein-coding"
106898161,"protein-coding"
106898390,"protein-coding"
106887452,"protein-coding"
106899952,"protein-coding"
106897667,"protein-coding"
106896383,"protein-coding"
106898058,"protein-coding"
106889294,"protein-coding"
106896937,"protein-coding"
106900896,"protein-coding"
106898302,"protein-coding"
106898660,"protein-coding"
106889439,"protein-coding"
106887749,"protein-coding"
106886727,"protein-coding"
106899131,"protein-coding"
106897116,"protein-coding"
106886982,"protein-coding"
106895155,"protein-coding"
106885488,"protein-coding"
106902624,"protein-coding"
106889648,"protein-coding"
106888540,"protein-coding"
106893375,"protein-coding"
106901147,"protein-coding"
106897616,"protein-coding"
106888198,"protein-coding"
106892952,"protein-coding"
106892991,"protein-coding"
106890144,"protein-coding"
106894999,"protein-coding"
106886311,"protein-coding"
106885311,"protein-coding"
106885732,"protein-coding"
106901389,"protein-coding"
106891774,"protein-coding"
106898533,"protein-coding"
106884528,"protein-coding"
106895062,"protein-coding"
106900333,"protein-coding"
106895958,"protein-coding"
106886611,"protein-coding"
106887619,"protein-coding"
106887273,"protein-coding"
106891184,"protein-coding"
106902207,"protein-coding"
106896718,"protein-coding"
106900948,"protein-coding"
106893517,"protein-coding"
106884658,"protein-coding"
106885554,"protein-coding"
106886763,"protein-coding"
106888066,"protein-coding"
106902156,"protein-coding"
106891306,"protein-coding"
106888730,"protein-coding"
106889891,"protein-coding"
106886484,"protein-coding"
106887022,"protein-coding"
106897423,"protein-coding"
106890178,"protein-coding"
106886321,"protein-coding"
106902838,"protein-coding"
106884620,"protein-coding"
106887479,"protein-coding"
106894683,"protein-coding"
106896423,"protein-coding"
106896591,"protein-coding"
106896062,"protein-coding"
106886103,"protein-coding"
106895467,"protein-coding"
106895745,"protein-coding"
106896594,"protein-coding"
106893351,"protein-coding"
106899233,"protein-coding"
106890908,"protein-coding"
106890674,"protein-coding"
106887629,"protein-coding"
106891885,"protein-coding"
106892521,"protein-coding"
106898910,"protein-coding"
106887343,"protein-coding"
106892170,"protein-coding"
106895896,"protein-coding"
106892651,"protein-coding"
106895869,"protein-coding"
106889843,"protein-coding"
106900980,"protein-coding"
106887810,"protein-coding"
106892258,"protein-coding"
106896317,"protein-coding"
106902607,"protein-coding"
106889896,"protein-coding"
106895161,"protein-coding"
106902187,"protein-coding"
106887486,"protein-coding"
106892462,"protein-coding"
106893434,"protein-coding"
106897876,"protein-coding"
106888735,"protein-coding"
106887837,"protein-coding"
106890905,"protein-coding"
106899405,"protein-coding"
106886406,"protein-coding"
106892994,"protein-coding"
106896460,"protein-coding"
106894361,"protein-coding"
106886499,"protein-coding"
106902735,"protein-coding"
106885425,"protein-coding"
106891672,"protein-coding"
106885679,"protein-coding"
106893884,"protein-coding"
106887782,"protein-coding"
106889575,"protein-coding"
106899452,"protein-coding"
106895877,"protein-coding"
106899414,"protein-coding"
106899415,"protein-coding"
106893474,"protein-coding"
106895516,"protein-coding"
106889321,"protein-coding"
106902198,"protein-coding"
106885619,"protein-coding"
106888452,"protein-coding"
106895907,"protein-coding"
106898748,"protein-coding"
106888673,"protein-coding"
106891232,"protein-coding"
106890888,"protein-coding"
106892924,"protein-coding"
106888065,"protein-coding"
106891582,"protein-coding"
106892458,"protein-coding"
106902903,"protein-coding"
106901572,"protein-coding"
106893197,"protein-coding"
106892818,"protein-coding"
106885198,"protein-coding"
106886634,"protein-coding"
106893983,"protein-coding"
106898023,"protein-coding"
106898847,"protein-coding"
106888146,"protein-coding"
106890315,"protein-coding"
106893445,"protein-coding"
106893098,"protein-coding"
106884568,"protein-coding"
106887956,"protein-coding"
106901302,"protein-coding"
106887962,"protein-coding"
106886513,"protein-coding"
106890501,"protein-coding"
106886726,"protein-coding"
106891773,"protein-coding"
106887935,"protein-coding"
106887636,"protein-coding"
106891650,"protein-coding"
106889846,"protein-coding"
106890400,"protein-coding"
106901406,"protein-coding"
106902179,"protein-coding"
106896397,"protein-coding"
106899346,"protein-coding"
106902288,"protein-coding"
106890585,"protein-coding"
106894165,"protein-coding"
106901424,"protein-coding"
106892232,"protein-coding"
106886707,"protein-coding"
106901760,"protein-coding"
106899208,"protein-coding"
106887460,"protein-coding"
106891298,"protein-coding"
106890308,"protein-coding"
106890811,"protein-coding"
106897640,"protein-coding"
106887018,"protein-coding"
106900951,"protein-coding"
106886724,"protein-coding"
106902726,"protein-coding"
106897421,"protein-coding"
106894513,"protein-coding"
106897152,"protein-coding"
106886137,"protein-coding"
106898791,"protein-coding"
106898211,"protein-coding"
106896657,"protein-coding"
106899122,"protein-coding"
106900574,"protein-coding"
106901439,"protein-coding"
106892105,"protein-coding"
106896438,"protein-coding"
106886431,"protein-coding"
106902459,"protein-coding"
106892678,"protein-coding"
106890450,"protein-coding"
106890390,"protein-coding"
106901485,"protein-coding"
106901489,"protein-coding"
106895817,"protein-coding"
106885731,"protein-coding"
106900483,"protein-coding"
106894180,"protein-coding"
106888186,"protein-coding"
106889107,"protein-coding"
106891044,"protein-coding"
106902380,"protein-coding"
106892680,"protein-coding"
106897813,"protein-coding"
106894611,"protein-coding"
106897455,"protein-coding"
106893735,"protein-coding"
106886393,"protein-coding"
106887269,"protein-coding"
106892284,"protein-coding"
106892067,"protein-coding"
106895912,"protein-coding"
106901805,"protein-coding"
106898137,"protein-coding"
106886077,"protein-coding"
106900842,"protein-coding"
106892248,"protein-coding"
106896022,"protein-coding"
106901802,"protein-coding"
106893846,"protein-coding"
106902192,"protein-coding"
106898313,"protein-coding"
106894510,"protein-coding"
106887884,"protein-coding"
106888366,"protein-coding"
106887657,"protein-coding"
106893099,"protein-coding"
106896934,"protein-coding"
106885929,"protein-coding"
106887606,"protein-coding"
106897142,"protein-coding"
106893181,"protein-coding"
106890906,"protein-coding"
106900373,"protein-coding"
106901278,"protein-coding"
106884858,"protein-coding"
106898990,"protein-coding"
106889814,"protein-coding"
106886184,"protein-coding"
106889646,"protein-coding"
106893107,"protein-coding"
106901973,"protein-coding"
106888668,"protein-coding"
106891147,"protein-coding"
106892785,"protein-coding"
106890166,"protein-coding"
106892514,"protein-coding"
106894017,"protein-coding"
106891207,"protein-coding"
106890243,"protein-coding"
106887721,"protein-coding"
106896918,"protein-coding"
106889797,"protein-coding"
106892544,"protein-coding"
106885931,"protein-coding"
106902513,"protein-coding"
106896228,"protein-coding"
106895908,"protein-coding"
106895970,"protein-coding"
106902241,"protein-coding"
106897502,"protein-coding"
106897523,"protein-coding"
106889963,"protein-coding"
106894514,"protein-coding"
106899482,"protein-coding"
106898400,"protein-coding"
106892515,"protein-coding"
106885528,"protein-coding"
106897212,"protein-coding"
106887920,"protein-coding"
106900414,"protein-coding"
106897022,"protein-coding"
106892530,"protein-coding"
106888486,"protein-coding"
106888418,"protein-coding"
106889426,"protein-coding"
106899448,"protein-coding"
106902021,"protein-coding"
106890818,"protein-coding"
106885467,"protein-coding"
106901288,"protein-coding"
106893140,"protein-coding"
106894314,"protein-coding"
106885403,"protein-coding"
106885982,"protein-coding"
106893457,"protein-coding"
106886014,"protein-coding"
106886628,"protein-coding"
106889706,"protein-coding"
106887584,"protein-coding"
106900335,"protein-coding"
106888260,"protein-coding"
106892292,"protein-coding"
106885851,"protein-coding"
106891191,"protein-coding"
106890556,"protein-coding"
106893705,"protein-coding"
106891067,"protein-coding"
106899024,"protein-coding"
106888690,"protein-coding"
106891071,"protein-coding"
106901709,"protein-coding"
106890870,"protein-coding"
106886635,"protein-coding"
106890862,"protein-coding"
106886734,"protein-coding"
106891187,"protein-coding"
106893162,"protein-coding"
106899179,"protein-coding"
106898682,"protein-coding"
106886228,"protein-coding"
106893252,"protein-coding"
106884819,"protein-coding"
106892286,"protein-coding"
106890119,"protein-coding"
106893173,"protein-coding"
106886404,"protein-coding"
106894266,"protein-coding"
106885298,"protein-coding"
106887261,"protein-coding"
106902409,"protein-coding"
106901150,"protein-coding"
106894614,"protein-coding"
106897327,"protein-coding"
106898952,"protein-coding"
106893755,"protein-coding"
106901892,"protein-coding"
106885344,"protein-coding"
106888791,"protein-coding"
106895258,"protein-coding"
106884878,"protein-coding"
106889272,"protein-coding"
106896181,"protein-coding"
106884910,"protein-coding"
106901962,"protein-coding"
106885852,"protein-coding"
106900796,"protein-coding"
106885778,"protein-coding"
106888037,"protein-coding"
106891525,"protein-coding"
106901429,"protein-coding"
106899383,"protein-coding"
106887970,"protein-coding"
106889996,"protein-coding"
106884676,"protein-coding"
106886424,"protein-coding"
106892045,"protein-coding"
106885195,"protein-coding"
106902029,"protein-coding"
106902336,"protein-coding"
106900330,"protein-coding"
106902834,"protein-coding"
106897658,"protein-coding"
106893308,"protein-coding"
106902747,"protein-coding"
106894917,"protein-coding"
106893109,"protein-coding"
106884701,"protein-coding"
106884958,"protein-coding"
106893209,"protein-coding"
106900972,"protein-coding"
106901958,"protein-coding"
106885963,"protein-coding"
106893820,"protein-coding"
106895957,"protein-coding"
106899289,"protein-coding"
106886081,"protein-coding"
106900654,"protein-coding"
106902616,"protein-coding"
106902709,"protein-coding"
106901858,"protein-coding"
106893799,"protein-coding"
106893342,"protein-coding"
106893535,"protein-coding"
106902079,"protein-coding"
106888367,"protein-coding"
106888012,"protein-coding"
106893103,"protein-coding"
106889232,"protein-coding"
106889714,"protein-coding"
106886457,"protein-coding"
106901566,"protein-coding"
106889485,"protein-coding"
106885323,"protein-coding"
106888990,"protein-coding"
106896787,"protein-coding"
106898352,"protein-coding"
106895793,"protein-coding"
106887521,"protein-coding"
106885780,"protein-coding"
106885570,"protein-coding"
106899987,"protein-coding"
106897999,"protein-coding"
106900840,"protein-coding"
106898149,"protein-coding"
106891762,"protein-coding"
106897511,"protein-coding"
106890593,"protein-coding"
106885790,"protein-coding"
106884613,"protein-coding"
106884585,"protein-coding"
106896796,"protein-coding"
106896723,"protein-coding"
106886375,"protein-coding"
106897140,"protein-coding"
106894995,"protein-coding"
106885462,"protein-coding"
106895053,"protein-coding"
106902833,"protein-coding"
106892735,"protein-coding"
106888011,"protein-coding"
106892481,"protein-coding"
106892869,"protein-coding"
106887509,"protein-coding"
106886015,"protein-coding"
106891036,"protein-coding"
106897041,"protein-coding"
106899261,"protein-coding"
106890925,"protein-coding"
106902464,"protein-coding"
106884550,"protein-coding"
106893933,"protein-coding"
106893251,"protein-coding"
106889659,"protein-coding"
106897576,"protein-coding"
106887778,"protein-coding"
106888509,"protein-coding"
106887099,"protein-coding"
106891862,"protein-coding"
106898949,"protein-coding"
106902439,"protein-coding"
106892683,"protein-coding"
